Conditions,DateUTC,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeAKDT,TimeAKST,TimeBST,TimeGMT,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees
Light Drizzle,2013-01-05 07:20:00,8.0,,-,100,N/A,1036,8.0,,,,7:20 AM,5.0,Variable,5.6,0
Light Drizzle,2013-01-05 07:50:00,8.0,,-,93,N/A,1036,9.0,,,,7:50 AM,4.5,SSW,5.6,200
Light Drizzle,2013-01-05 08:20:00,8.0,,-,93,N/A,1036,9.0,,,,8:20 AM,4.0,SSW,5.6,200
Mostly Cloudy,2013-01-05 08:50:00,8.0,,-,93,N/A,1036,9.0,,,,8:50 AM,4.0,Variable,5.6,0
Mostly Cloudy,2013-01-05 09:20:00,8.0,,-,93,N/A,1036,9.0,,,,9:20 AM,4.0,Variable,5.6,0
Overcast,2013-01-05 09:50:00,9.0,,-,100,N/A,1036,9.0,,,,9:50 AM,6.0,South,5.6,190
Mostly Cloudy,2013-01-05 10:20:00,9.0,,-,100,N/A,1036,9.0,,,,10:20 AM,9.0,SW,9.3,220
Mostly Cloudy,2013-01-05 10:50:00,9.0,,-,94,N/A,1036,10.0,,,,10:50 AM,10.0,WSW,14.8,240
Mostly Cloudy,2013-01-05 11:20:00,9.0,,-,94,N/A,1036,10.0,,,,11:20 AM,10.0,WSW,13.0,250
Mostly Cloudy,2013-01-05 12:20:00,8.0,,-,82,N/A,1035,11.0,,,,12:20 PM,10.0,WSW,16.7,250
Mostly Cloudy,2013-01-05 12:50:00,8.0,,-,82,N/A,1034,11.0,,,,12:50 PM,10.0,WSW,22.2,250
Overcast,2013-01-05 13:20:00,8.0,,-,82,N/A,1034,11.0,,,,1:20 PM,10.0,WSW,18.5,240
Overcast,2013-01-05 13:50:00,8.0,,-,87,N/A,1034,10.0,,,,1:50 PM,10.0,WSW,20.4,240
Overcast,2013-01-05 14:20:00,8.0,,-,87,N/A,1034,10.0,,,,2:20 PM,10.0,West,22.2,260
Overcast,2013-01-05 14:50:00,7.0,,-,82,N/A,1034,10.0,,,,2:50 PM,10.0,WSW,20.4,250
Overcast,2013-01-05 15:20:00,8.0,,-,87,N/A,1034,10.0,,,,3:20 PM,10.0,WSW,14.8,250
Overcast,2013-01-05 15:50:00,7.0,,-,82,N/A,1033,10.0,,,,3:50 PM,10.0,WSW,18.5,240
Overcast,2013-01-05 16:20:00,7.0,,-,82,N/A,1033,10.0,,,,4:20 PM,10.0,WSW,14.8,240
Overcast,2013-01-05 16:50:00,7.0,,-,82,N/A,1034,10.0,,,,4:50 PM,10.0,WSW,18.5,240
Overcast,2013-01-05 17:20:00,8.0,,-,87,N/A,1034,10.0,,,,5:20 PM,10.0,WSW,18.5,250
Overcast,2013-01-05 17:50:00,8.0,,-,87,N/A,1034,10.0,,,,5:50 PM,10.0,West,18.5,260
Overcast,2013-01-05 18:20:00,8.0,,-,87,N/A,1034,10.0,,,,6:20 PM,10.0,WSW,14.8,240
Overcast,2013-01-05 18:50:00,8.0,,-,87,N/A,1034,10.0,,,,6:50 PM,10.0,West,20.4,260
Mostly Cloudy,2013-01-05 19:20:00,8.0,,-,87,N/A,1034,10.0,,,,7:20 PM,10.0,WSW,11.1,240
Partly Cloudy,2013-01-05 19:50:00,7.0,,-,82,N/A,1034,10.0,,,,7:50 PM,10.0,WSW,14.8,240
Partly Cloudy,2013-01-05 20:20:00,7.0,,-,82,N/A,1034,10.0,,,,8:20 PM,10.0,WSW,11.1,250
Scattered Clouds,2013-01-05 20:50:00,7.0,,-,87,N/A,1034,9.0,,,,8:50 PM,10.0,WSW,11.1,240
Unknown,2013-01-05 21:20:00,7.0,,-,87,N/A,1034,9.0,,,,9:20 PM,10.0,SW,9.3,230
Partly Cloudy,2013-01-05 21:50:00,7.0,,-,87,N/A,1034,9.0,,,,9:50 PM,10.0,WSW,7.4,250
Unknown,2013-01-05 22:20:00,7.0,,-,87,N/A,1034,9.0,,,,10:20 PM,10.0,SSW,7.4,210
Unknown,2013-01-05 22:50:00,7.0,,-,93,N/A,1034,8.0,,,,10:50 PM,10.0,WSW,7.4,240
Unknown,2013-01-05 23:20:00,7.0,,-,93,N/A,1034,8.0,,,,11:20 PM,10.0,WSW,9.3,240
Unknown,2013-01-05 23:50:00,7.0,,-,93,N/A,1033,8.0,,,,11:50 PM,10.0,SW,13.0,230
Mostly Cloudy,2013-01-01 00:20:00,7.0,,-,82,N/A,999,10.0,,,,12:20 AM,10.0,WSW,16.7,240
Mostly Cloudy,2013-01-01 00:50:00,7.0,,-,87,N/A,999,9.0,,,,12:50 AM,10.0,SW,18.5,230
Scattered Clouds,2013-01-01 01:20:00,7.0,,-,87,N/A,999,9.0,,,,1:20 AM,10.0,SW,18.5,230
Light Drizzle,2013-01-01 01:50:00,7.0,,-,87,N/A,1000,9.0,,,,1:50 AM,10.0,WSW,16.7,240
Light Rain Showers,2013-01-01 02:20:00,6.0,Rain,-,87,N/A,1000,8.0,,,,2:20 AM,10.0,West,24.1,280
Light Rain Showers,2013-01-01 02:50:00,5.0,Rain,-,81,N/A,1000,8.0,,,,2:50 AM,10.0,West,20.4,280
Light Drizzle,2013-01-01 03:20:00,5.0,,-,81,N/A,1001,8.0,,,,3:20 AM,10.0,West,14.8,270
Overcast,2013-01-01 03:50:00,5.0,,-,81,N/A,1001,8.0,,,,3:50 AM,10.0,West,16.7,260
Unknown,2013-01-01 04:20:00,4.0,,-,76,N/A,1001,8.0,,,,4:20 AM,10.0,West,20.4,270
Partly Cloudy,2013-01-01 04:50:00,4.0,,-,81,N/A,1002,7.0,,,,4:50 AM,10.0,West,22.2,270
Unknown,2013-01-01 05:20:00,4.0,,-,81,N/A,1002,7.0,,,,5:20 AM,10.0,West,20.4,270
Unknown,2013-01-01 05:50:00,3.0,,-,81,N/A,1003,6.0,,,,5:50 AM,10.0,West,24.1,270
Unknown,2013-01-01 06:20:00,3.0,,-,81,N/A,1003,6.0,,,,6:20 AM,10.0,West,22.2,260
Unknown,2013-01-01 06:50:00,2.0,,-,76,N/A,1003,6.0,,,,6:50 AM,10.0,West,20.4,260
Unknown,2013-01-01 07:20:00,2.0,,-,81,N/A,1004,5.0,,,,7:20 AM,10.0,WSW,18.5,250
Unknown,2013-01-01 07:50:00,2.0,,-,81,N/A,1004,5.0,,,,7:50 AM,10.0,WSW,16.7,240
Clear,2013-01-01 08:20:00,2.0,,-,81,N/A,1005,5.0,,,,8:20 AM,-9999.0,WSW,14.8,240
Clear,2013-01-01 08:50:00,2.0,,-,81,N/A,1006,5.0,,,,8:50 AM,-9999.0,WSW,18.5,240
Clear,2013-01-01 09:20:00,2.0,,-,81,N/A,1006,5.0,,,,9:20 AM,-9999.0,SW,18.5,230
Clear,2013-01-01 09:50:00,2.0,,-,81,N/A,1007,5.0,,,,9:50 AM,-9999.0,SW,18.5,230
Clear,2013-01-01 10:20:00,2.0,,-,76,N/A,1007,6.0,,,,10:20 AM,-9999.0,SW,18.5,230
Clear,2013-01-01 10:50:00,2.0,,-,76,N/A,1007,6.0,,,,10:50 AM,-9999.0,WSW,18.5,240
Clear,2013-01-01 11:20:00,2.0,,-,71,N/A,1008,7.0,,,,11:20 AM,-9999.0,West,25.9,260
Partly Cloudy,2013-01-01 11:50:00,2.0,,-,71,N/A,1008,7.0,,,,11:50 AM,10.0,West,24.1,260
Clear,2013-01-01 12:20:00,2.0,,-,71,N/A,1008,7.0,,,,12:20 PM,-9999.0,West,22.2,260
Clear,2013-01-01 12:50:00,2.0,,-,71,N/A,1008,7.0,,,,12:50 PM,-9999.0,West,20.4,260
Partly Cloudy,2013-01-01 13:20:00,2.0,,-,66,N/A,1009,8.0,,,,1:20 PM,10.0,WSW,18.5,250
Partly Cloudy,2013-01-01 13:50:00,1.0,,-,66,N/A,1009,7.0,,,,1:50 PM,10.0,West,24.1,260
Scattered Clouds,2013-01-01 14:20:00,2.0,,-,66,N/A,1009,8.0,,,,2:20 PM,10.0,West,22.2,270
Mostly Cloudy,2013-01-01 14:50:00,1.0,,-,66,N/A,1010,7.0,,,,2:50 PM,10.0,WSW,24.1,250
Partly Cloudy,2013-01-01 15:20:00,1.0,,-,66,N/A,1010,7.0,,,,3:20 PM,10.0,WSW,16.7,250
Partly Cloudy,2013-01-01 15:50:00,1.0,,-,66,N/A,1010,7.0,,,,3:50 PM,10.0,West,22.2,260
Partly Cloudy,2013-01-01 16:20:00,1.0,,-,70,N/A,1011,6.0,,,,4:20 PM,10.0,WSW,18.5,250
Partly Cloudy,2013-01-01 16:50:00,2.0,,-,76,N/A,1011,6.0,,,,4:50 PM,10.0,WSW,20.4,240
Clear,2013-01-01 17:20:00,1.0,,-,70,N/A,1011,6.0,,,,5:20 PM,-9999.0,WSW,20.4,240
Clear,2013-01-01 17:50:00,1.0,,-,70,N/A,1012,6.0,,,,5:50 PM,-9999.0,WSW,22.2,250
Clear,2013-01-01 18:20:00,1.0,,-,70,N/A,1012,6.0,,,,6:20 PM,-9999.0,WSW,18.5,240
Clear,2013-01-01 18:50:00,1.0,,-,70,N/A,1013,6.0,,,,6:50 PM,-9999.0,WSW,18.5,250
Mostly Cloudy,2013-01-01 19:20:00,2.0,,-,76,N/A,1014,6.0,,,,7:20 PM,10.0,WSW,20.4,240
Mostly Cloudy,2013-01-01 19:50:00,2.0,,-,76,N/A,1014,6.0,,,,7:50 PM,10.0,WSW,18.5,240
Mostly Cloudy,2013-01-01 20:20:00,2.0,,-,76,N/A,1014,6.0,,,,8:20 PM,10.0,WSW,18.5,240
Mostly Cloudy,2013-01-01 20:50:00,2.0,,-,76,N/A,1015,6.0,,,,8:50 PM,10.0,WSW,14.8,240
Mostly Cloudy,2013-01-01 21:20:00,2.0,,-,76,N/A,1015,6.0,,,,9:20 PM,10.0,WSW,14.8,240
Scattered Clouds,2013-01-01 21:50:00,2.0,,-,76,N/A,1016,6.0,,,,9:50 PM,10.0,WSW,16.7,250
Scattered Clouds,2013-01-01 22:20:00,2.0,,-,81,N/A,1016,5.0,,,,10:20 PM,10.0,WSW,14.8,240
Scattered Clouds,2013-01-01 22:50:00,2.0,,-,81,N/A,1017,5.0,,,,10:50 PM,10.0,SW,13.0,230
Mostly Cloudy,2013-01-01 23:20:00,2.0,,-,81,N/A,1017,5.0,,,,11:20 PM,10.0,WSW,13.0,240
Scattered Clouds,2013-01-01 23:50:00,2.0,,-,81,N/A,1017,5.0,,,,11:50 PM,10.0,WSW,14.8,240
Unknown,2012-08-20 23:20:00,16.0,,-,83,N/A,1020,19.0,,,12:20 AM,,10.0,WSW,9.3,250
Mostly Cloudy,2012-08-20 23:50:00,16.0,,-,83,N/A,1020,19.0,,,12:50 AM,,10.0,SW,5.6,230
Partly Cloudy,2012-08-21 00:20:00,16.0,,-,83,N/A,1020,19.0,,,1:20 AM,,10.0,SSW,5.6,210
Unknown,2012-08-21 00:50:00,16.0,,-,83,N/A,1020,19.0,,,1:50 AM,,10.0,SW,5.6,220
Scattered Clouds,2012-08-21 01:20:00,15.0,,-,83,N/A,1020,18.0,,,2:20 AM,,10.0,WSW,5.6,240
Unknown,2012-08-21 01:50:00,15.0,,-,83,N/A,1020,18.0,,,2:50 AM,,10.0,SW,5.6,230
Scattered Clouds,2012-08-21 02:20:00,15.0,,-,83,N/A,1020,18.0,,,3:20 AM,,10.0,SSW,5.6,210
Partly Cloudy,2012-08-21 02:50:00,15.0,,-,83,N/A,1019,18.0,,,3:50 AM,,10.0,SSW,7.4,210
Unknown,2012-08-21 03:20:00,15.0,,-,83,N/A,1019,18.0,,,4:20 AM,,10.0,SSW,5.6,200
Partly Cloudy,2012-08-21 03:50:00,15.0,,-,83,N/A,1018,18.0,,,4:50 AM,,10.0,Calm,Calm,0
Unknown,2012-08-21 04:20:00,15.0,,-,83,N/A,1019,18.0,,,5:20 AM,,10.0,WSW,5.6,240
Scattered Clouds,2012-08-21 04:50:00,15.0,,-,83,N/A,1019,18.0,,,5:50 AM,,10.0,SSW,7.4,210
Partly Cloudy,2012-08-21 05:20:00,15.0,,-,83,N/A,1019,18.0,,,6:20 AM,,10.0,SSW,7.4,210
Clear,2012-08-21 05:50:00,15.0,,-,83,N/A,1018,18.0,,,6:50 AM,,-9999.0,SSW,7.4,210
Clear,2012-08-21 06:20:00,15.0,,-,83,N/A,1018,18.0,,,7:20 AM,,-9999.0,SW,9.3,220
Clear,2012-08-21 06:50:00,15.0,,-,83,N/A,1019,18.0,,,7:50 AM,,-9999.0,WSW,7.4,240
Scattered Clouds,2012-08-21 07:20:00,15.0,,-,83,N/A,1019,18.0,,,8:20 AM,,10.0,WSW,9.3,240
Partly Cloudy,2012-08-21 07:50:00,14.0,,-,73,N/A,1019,19.0,,,8:50 AM,,10.0,WSW,9.3,240
Scattered Clouds,2012-08-21 08:20:00,15.0,,-,78,N/A,1018,19.0,,,9:20 AM,,10.0,West,5.6,260
Clear,2012-08-21 08:50:00,15.0,,-,73,N/A,1018,20.0,,,9:50 AM,,-9999.0,Variable,3.7,0
Clear,2012-08-21 09:20:00,14.0,,-,68,N/A,1018,20.0,,,10:20 AM,,-9999.0,Variable,5.6,0
Partly Cloudy,2012-08-21 09:50:00,13.0,,-,60,N/A,1018,21.0,,,10:50 AM,,10.0,SW,9.3,220
Partly Cloudy,2012-08-21 10:20:00,13.0,,-,60,N/A,1017,21.0,,,11:20 AM,,10.0,WSW,9.3,240
Clear,2012-08-21 11:20:00,13.0,,-,57,N/A,1017,22.0,,,12:20 PM,,-9999.0,SW,9.3,220
Clear,2012-08-21 11:50:00,12.0,,-,50,N/A,1017,23.0,,,12:50 PM,,-9999.0,West,13.0,260
Partly Cloudy,2012-08-21 12:20:00,11.0,,-,47,N/A,1016,23.0,,,1:20 PM,,10.0,WSW,11.1,250
Partly Cloudy,2012-08-21 12:50:00,12.0,,-,53,N/A,1016,22.0,,,1:50 PM,,10.0,WSW,14.8,250
Partly Cloudy,2012-08-21 13:20:00,11.0,,-,50,N/A,1017,22.0,,,2:20 PM,,10.0,WSW,18.5,250
Partly Cloudy,2012-08-21 13:50:00,12.0,,-,53,N/A,1017,22.0,,,2:50 PM,,10.0,WSW,18.5,250
Scattered Clouds,2012-08-21 14:20:00,12.0,,-,53,N/A,1016,22.0,,,3:20 PM,,10.0,WSW,16.7,250
Partly Cloudy,2012-08-21 14:50:00,11.0,,-,50,N/A,1016,22.0,,,3:50 PM,,10.0,WSW,16.7,250
Partly Cloudy,2012-08-21 15:20:00,13.0,,-,60,N/A,1015,21.0,,,4:20 PM,,10.0,West,9.3,270
Partly Cloudy,2012-08-21 15:50:00,12.0,,-,56,N/A,1015,21.0,,,4:50 PM,,10.0,SW,11.1,230
Partly Cloudy,2012-08-21 16:20:00,12.0,,-,56,N/A,1015,21.0,,,5:20 PM,,10.0,SW,16.7,220
Partly Cloudy,2012-08-21 16:50:00,13.0,,-,60,N/A,1015,21.0,,,5:50 PM,,10.0,SW,18.5,220
Partly Cloudy,2012-08-21 17:20:00,13.0,,-,60,N/A,1015,21.0,,,6:20 PM,,10.0,SW,18.5,230
Partly Cloudy,2012-08-21 17:50:00,13.0,,-,60,N/A,1015,21.0,,,6:50 PM,,10.0,SW,14.8,230
Partly Cloudy,2012-08-21 18:20:00,13.0,,-,60,N/A,1015,21.0,,,7:20 PM,,10.0,WSW,16.7,240
Scattered Clouds,2012-08-21 18:50:00,14.0,,-,68,N/A,1015,20.0,,,7:50 PM,,10.0,SW,14.8,230
Partly Cloudy,2012-08-21 19:20:00,14.0,,-,68,N/A,1015,20.0,,,8:20 PM,,10.0,SW,16.7,230
Partly Cloudy,2012-08-21 19:50:00,13.0,,-,64,N/A,1015,20.0,,,8:50 PM,,10.0,WSW,22.2,240
Partly Cloudy,2012-08-21 20:20:00,13.0,,-,68,N/A,1016,19.0,,,9:20 PM,,10.0,WSW,24.1,240
Scattered Clouds,2012-08-21 20:50:00,13.0,,-,68,N/A,1016,19.0,,,9:50 PM,,10.0,WSW,25.9,240
Scattered Clouds,2012-08-21 21:20:00,13.0,,-,73,N/A,1016,18.0,,,10:20 PM,,10.0,WSW,22.2,250
Scattered Clouds,2012-08-21 21:50:00,14.0,,-,77,N/A,1016,18.0,,,10:50 PM,,10.0,WSW,24.1,240
Unknown,2012-08-21 22:20:00,14.0,,-,82,N/A,1016,17.0,,,11:20 PM,,10.0,WSW,20.4,250
Unknown,2012-08-21 22:50:00,14.0,,-,82,N/A,1016,17.0,,,11:50 PM,,10.0,WSW,16.7,250
Clear,2012-08-11 08:53:00,8.9,,-,89,N/A,1017.3,10.6,12:53 AM,,,,16.1,Calm,Calm,0
Clear,2012-08-11 09:53:00,7.8,,-,90,N/A,1017.6,9.4,1:53 AM,,,,16.1,Calm,Calm,0
Clear,2012-08-11 10:53:00,6.7,,-,90,N/A,1017.8,8.3,2:53 AM,,,,16.1,Calm,Calm,0
Mostly Cloudy,2012-08-11 11:53:00,6.1,,-,89,N/A,1017.8,7.8,3:53 AM,,,,16.1,Calm,Calm,0
Clear,2012-08-11 12:53:00,5.0,,-,89,N/A,1017.9,6.7,4:53 AM,,,,16.1,Calm,Calm,0
Partly Cloudy,2012-08-11 13:53:00,5.6,,-,93,N/A,1018.3,6.7,5:53 AM,,,,16.1,Calm,Calm,0
Overcast,2012-08-11 14:53:00,7.8,,-,90,N/A,1018.3,9.4,6:53 AM,,,,16.1,ESE,7.4,110
Overcast,2012-08-11 15:53:00,8.9,,-,86,N/A,1018.5,11.1,7:53 AM,,,,16.1,ESE,11.1,110
Overcast,2012-08-11 16:53:00,8.9,,-,83,N/A,1018.8,11.7,8:53 AM,,,,16.1,ESE,7.4,110
Overcast,2012-08-11 17:53:00,9.4,,-,77,N/A,1019.0,13.3,9:53 AM,,,,16.1,East,5.6,90
Overcast,2012-08-11 18:53:00,9.4,,-,69,N/A,1019.0,15.0,10:53 AM,,,,16.1,ESE,5.6,110
Overcast,2012-08-11 19:53:00,10.0,,-,65,N/A,1018.9,16.7,11:53 AM,,,,16.1,Calm,Calm,0
Overcast,2012-08-11 20:53:00,10.0,,-,58,N/A,1018.7,18.3,12:53 PM,,,,16.1,Calm,Calm,0
Overcast,2012-08-11 21:53:00,10.0,,-,52,N/A,1018.4,20.0,1:53 PM,,,,16.1,Calm,Calm,0
Partly Cloudy,2012-08-11 22:53:00,8.9,,-,44,N/A,1018.2,21.7,2:53 PM,,,,16.1,ENE,5.6,60
Clear,2012-08-11 23:53:00,7.2,,-,37,N/A,1017.8,22.8,3:53 PM,,,,16.1,Calm,Calm,0
Clear,2012-08-12 00:53:00,7.8,,-,37,N/A,1017.4,23.3,4:53 PM,,,,16.1,Calm,Calm,0
Mostly Cloudy,2012-08-12 01:53:00,7.2,,-,38,N/A,1017.2,22.2,5:53 PM,,,,16.1,Calm,Calm,0
Overcast,2012-08-12 02:53:00,8.9,,-,44,N/A,1017.2,21.7,6:53 PM,,,,16.1,North,7.4,350
Scattered Clouds,2012-08-12 03:53:00,8.3,,-,42,N/A,1016.9,21.7,7:53 PM,,,,16.1,NW,9.3,320
Mostly Cloudy,2012-08-12 04:53:00,10.0,,-,52,N/A,1017.3,20.0,8:53 PM,,,,16.1,NNW,5.6,330
Mostly Cloudy,2012-08-12 05:53:00,11.1,,-,70,N/A,1017.4,16.7,9:53 PM,,,,16.1,Calm,Calm,0
Clear,2012-08-12 06:53:00,11.1,,-,83,N/A,1017.5,13.9,10:53 PM,,,,16.1,Calm,Calm,0
Overcast,2012-08-12 07:53:00,11.1,,-,89,N/A,1017.6,12.8,11:53 PM,,,,16.1,Calm,Calm,0
Unknown,2012-08-17 23:20:00,16.0,,-,73,N/A,1013,21.0,,,12:20 AM,,10.0,Variable,5.6,0
Unknown,2012-08-17 23:50:00,16.0,,-,73,N/A,1013,21.0,,,12:50 AM,,10.0,North,5.6,10
Unknown,2012-08-18 00:20:00,16.0,,-,73,N/A,1012,21.0,,,1:20 AM,,10.0,Calm,Calm,0
Unknown,2012-08-18 00:50:00,14.0,,-,57,N/A,1012,23.0,,,1:50 AM,,10.0,SE,14.8,140
Unknown,2012-08-18 01:20:00,14.0,,-,57,N/A,1012,23.0,,,2:20 AM,,10.0,SSE,14.8,150
Unknown,2012-08-18 01:50:00,14.0,,-,57,N/A,1012,23.0,,,2:50 AM,,10.0,SSE,16.7,160
Unknown,2012-08-18 02:20:00,13.0,,-,53,N/A,1012,23.0,,,3:20 AM,,10.0,SSE,16.7,160
Unknown,2012-08-18 02:50:00,12.0,,-,50,N/A,1012,23.0,,,3:50 AM,,10.0,South,16.7,170
Unknown,2012-08-18 03:20:00,12.0,,-,50,N/A,1012,23.0,,,4:20 AM,,10.0,SSE,16.7,160
Unknown,2012-08-18 03:50:00,12.0,,-,53,N/A,1012,22.0,,,4:50 AM,,10.0,SSE,16.7,150
Unknown,2012-08-18 04:20:00,12.0,,-,53,N/A,1011,22.0,,,5:20 AM,,10.0,SSE,13.0,160
Unknown,2012-08-18 04:50:00,12.0,,-,53,N/A,1012,22.0,,,5:50 AM,,10.0,South,7.4,180
Clear,2012-08-18 05:50:00,13.0,,-,57,N/A,1012,22.0,,,6:50 AM,,-9999.0,Variable,5.6,0
Clear,2012-08-18 06:20:00,13.0,,-,57,N/A,1012,22.0,,,7:20 AM,,-9999.0,Variable,5.6,0
Clear,2012-08-18 06:50:00,14.0,,-,57,N/A,1013,23.0,,,7:50 AM,,-9999.0,SW,9.3,220
Clear,2012-08-18 07:20:00,15.0,,-,61,N/A,1013,23.0,,,8:20 AM,,-9999.0,WSW,13.0,250
Clear,2012-08-18 07:50:00,14.0,,-,53,N/A,1013,24.0,,,8:50 AM,,-9999.0,WSW,13.0,240
Clear,2012-08-18 08:20:00,13.0,,-,47,N/A,1013,25.0,,,9:20 AM,,-9999.0,WSW,9.3,240
Clear,2012-08-18 08:50:00,13.0,,-,44,N/A,1013,26.0,,,9:50 AM,,-9999.0,WSW,11.1,250
Clear,2012-08-18 09:20:00,14.0,,-,45,N/A,1014,27.0,,,10:20 AM,,-9999.0,WSW,11.1,250
Clear,2012-08-18 09:50:00,14.0,,-,45,N/A,1014,27.0,,,10:50 AM,,-9999.0,WSW,13.0,240
Clear,2012-08-18 10:20:00,14.0,,-,42,N/A,1014,28.0,,,11:20 AM,,-9999.0,SW,14.8,230
Clear,2012-08-18 10:50:00,13.0,,-,39,N/A,1014,28.0,,,11:50 AM,,-9999.0,WSW,16.7,250
Clear,2012-08-18 11:20:00,13.0,,-,39,N/A,1014,28.0,,,12:20 PM,,-9999.0,SW,13.0,220
Unknown,2012-08-18 11:50:00,13.0,,-,37,N/A,1014,29.0,,,12:50 PM,,10.0,WSW,16.7,250
Unknown,2012-08-18 12:20:00,14.0,,-,37,N/A,1014,30.0,,,1:20 PM,,10.0,West,16.7,260
Unknown,2012-08-18 12:50:00,14.0,,-,37,N/A,1014,30.0,,,1:50 PM,,10.0,WSW,14.8,240
Unknown,2012-08-18 13:20:00,14.0,,-,37,N/A,1014,30.0,,,2:20 PM,,10.0,WSW,16.7,250
Unknown,2012-08-18 13:50:00,16.0,,-,43,N/A,1014,30.0,,,2:50 PM,,10.0,West,18.5,260
Unknown,2012-08-18 14:20:00,15.0,,-,40,N/A,1014,30.0,,,3:20 PM,,10.0,WSW,18.5,250
Unknown,2012-08-18 14:50:00,16.0,,-,43,N/A,1014,30.0,,,3:50 PM,,10.0,SW,13.0,230
Unknown,2012-08-18 15:20:00,14.0,,-,37,N/A,1014,30.0,,,4:20 PM,,10.0,SSW,16.7,200
Unknown,2012-08-18 15:50:00,16.0,,-,43,N/A,1014,30.0,,,4:50 PM,,10.0,Variable,5.6,0
Unknown,2012-08-18 16:20:00,14.0,,-,37,N/A,1014,30.0,,,5:20 PM,,10.0,SW,9.3,230
Unknown,2012-08-18 16:50:00,14.0,,-,37,N/A,1014,30.0,,,5:50 PM,,10.0,SW,11.1,230
Unknown,2012-08-18 17:20:00,14.0,,-,37,N/A,1014,30.0,,,6:20 PM,,10.0,WSW,14.8,240
Unknown,2012-08-18 17:50:00,17.0,,-,48,N/A,1014,29.0,,,6:50 PM,,10.0,WSW,11.1,250
Unknown,2012-08-18 18:20:00,17.0,,-,51,N/A,1015,28.0,,,7:20 PM,,10.0,West,9.3,260
Unknown,2012-08-18 18:50:00,17.0,,-,54,N/A,1015,27.0,,,7:50 PM,,10.0,West,11.1,260
Unknown,2012-08-18 19:20:00,17.0,,-,54,N/A,1015,27.0,,,8:20 PM,,10.0,WSW,9.3,250
Unknown,2012-08-18 19:50:00,17.0,,-,57,N/A,1015,26.0,,,8:50 PM,,10.0,WSW,5.6,250
Unknown,2012-08-18 20:20:00,17.0,,-,61,N/A,1016,25.0,,,9:20 PM,,10.0,WSW,9.3,250
Unknown,2012-08-18 20:50:00,18.0,,-,65,N/A,1016,25.0,,,9:50 PM,,10.0,SW,7.4,220
Unknown,2012-08-18 21:20:00,18.0,,-,69,N/A,1016,24.0,,,10:20 PM,,10.0,WNW,5.6,290
Unknown,2012-08-18 21:50:00,18.0,,-,69,N/A,1016,24.0,,,10:50 PM,,10.0,Variable,3.7,0
Unknown,2012-08-18 22:20:00,18.0,,-,73,N/A,1016,23.0,,,11:20 PM,,10.0,Calm,Calm,0
Unknown,2012-08-18 22:50:00,18.0,,-,73,N/A,1016,23.0,,,11:50 PM,,10.0,WNW,7.4,290
Unknown,2012-08-04 23:20:00,13.0,,-,82,N/A,1009,16.0,,,12:20 AM,,10.0,South,7.4,190
Unknown,2012-08-04 23:50:00,13.0,,-,88,N/A,1009,15.0,,,12:50 AM,,10.0,SSW,7.4,200
Unknown,2012-08-05 00:20:00,13.0,,-,88,N/A,1009,15.0,,,1:20 AM,,10.0,Variable,5.6,0
Unknown,2012-08-05 00:50:00,13.0,,-,88,N/A,1009,15.0,,,1:50 AM,,10.0,SW,7.4,220
Unknown,2012-08-05 01:20:00,13.0,,-,88,N/A,1009,15.0,,,2:20 AM,,10.0,SW,7.4,230
Unknown,2012-08-05 01:50:00,13.0,,-,88,N/A,1009,15.0,,,2:50 AM,,10.0,SSW,5.6,210
Unknown,2012-08-05 02:20:00,13.0,,-,94,N/A,1008,14.0,,,3:20 AM,,10.0,SSW,5.6,200
Partly Cloudy,2012-08-05 02:50:00,13.0,,-,94,N/A,1008,14.0,,,3:50 AM,,10.0,Variable,3.7,0
Partly Cloudy,2012-08-05 03:20:00,13.0,,-,94,N/A,1008,14.0,,,4:20 AM,,10.0,Calm,Calm,0
Unknown,2012-08-05 03:50:00,13.0,,-,94,N/A,1008,14.0,,,4:50 AM,,10.0,Calm,Calm,0
Partly Cloudy,2012-08-05 04:20:00,12.0,,-,88,N/A,1008,14.0,,,5:20 AM,,10.0,SE,5.6,130
Partly Cloudy,2012-08-05 04:50:00,12.0,,-,88,N/A,1008,14.0,,,5:50 AM,,10.0,SE,5.6,140
Unknown,2012-08-05 05:20:00,13.0,,-,94,N/A,1008,14.0,,,6:20 AM,,10.0,Variable,3.7,0
Unknown,2012-08-05 05:50:00,13.0,,-,94,N/A,1008,14.0,,,6:50 AM,,10.0,Calm,Calm,0
Partly Cloudy,2012-08-05 06:20:00,13.0,,-,88,N/A,1008,15.0,,,7:20 AM,,10.0,Calm,Calm,0
Unknown,2012-08-05 06:50:00,14.0,,-,88,N/A,1008,16.0,,,7:50 AM,,10.0,Variable,3.7,0
Partly Cloudy,2012-08-05 07:20:00,13.0,,-,77,N/A,1008,17.0,,,8:20 AM,,10.0,Variable,3.7,0
Partly Cloudy,2012-08-05 07:50:00,13.0,,-,73,N/A,1008,18.0,,,8:50 AM,,10.0,Variable,3.7,0
Partly Cloudy,2012-08-05 08:20:00,13.0,,-,68,N/A,1008,19.0,,,9:20 AM,,10.0,Calm,Calm,0
